#only with alcohol as X, QUALITY AS Y

,dense value,loss,duration,Y_test,Y_pred
73,500,"[0.6201979590827835, 0.4783281683921814]",13.081311702728271,5.0,5.655592918395996
74,500,"[0.6201979590827835, 0.4783281683921814]",13.087295055389404,6.0,5.915975570678711
75,500,"[0.6201979590827835, 0.4783281683921814]",13.092281818389893,3.0,6.432774543762207
76,500,"[0.6201979590827835, 0.4783281683921814]",13.098265647888184,5.0,5.655592918395996
77,500,"[0.6201979590827835, 0.4783281683921814]",13.104249715805054,6.0,6.1280927658081055
78,500,"[0.6201979590827835, 0.4783281683921814]",13.109236478805542,7.0,5.587464332580566
79,500,"[0.6201979590827835, 0.4783281683921814]",13.11522126197815,6.0,5.587464332580566
80,500,"[0.6201979590827835, 0.4783281683921814]",13.1202073097229,5.0,5.1910529136657715
81,500,"[0.6201979590827835, 0.4783281683921814]",13.12619137763977,6.0,5.302794456481934
82,500,"[0.6201979590827835, 0.4783281683921814]",13.132174968719482,6.0,5.4829912185668945
83,500,"[0.6201979590827835, 0.4783281683921814]",13.13716197013855,5.0,5.339439392089844
84,500,"[0.6201979590827835, 0.4783281683921814]",13.14314579963684,6.0,5.5181193351745605
85,500,"[0.6201979590827835, 0.4783281683921814]",13.148133277893066,5.0,6.186056613922119
86,500,"[0.6201979590827835, 0.4783281683921814]",13.1541166305542,8.0,6.242864608764648
87,500,"[0.6201979590827835, 0.4783281683921814]",13.16010046005249,7.0,5.22860050201416
88,500,"[0.6201979590827835, 0.4783281683921814]",13.165087938308716,5.0,5.62168025970459
89,500,"[0.6201979590827835, 0.4783281683921814]",13.17109990119934,6.0,6.09867525100708
90,500,"[0.6201979590827835, 0.4783281683921814]",13.17605710029602,7.0,6.325937271118164
91,500,"[0.6201979590827835, 0.4783281683921814]",13.182041645050049,6.0,5.552943706512451
92,500,"[0.6201979590827835, 0.4783281683921814]",13.187028408050537,5.0,5.62168025970459
93,500,"[0.6201979590827835, 0.4783281683921814]",13.193012475967407,6.0,6.242864608764648
94,500,"[0.6201979590827835, 0.4783281683921814]",13.197999000549316,7.0,5.722502708435059
95,500,"[0.6201979590827835, 0.4783281683921814]",13.203983068466187,8.0,5.884483337402344
96,500,"[0.6201979590827835, 0.4783281683921814]",13.208969831466675,5.0,5.265847682952881
97,500,"[0.6201979590827835, 0.4783281683921814]",13.214953660964966,5.0,5.265847682952881
98,500,"[0.6201979590827835, 0.4783281683921814]",13.220938444137573,5.0,6.09867525100708
99,500,"[0.6201979590827835, 0.4783281683921814]",13.225924253463745,5.0,5.302794456481934
100,500,"[0.6201979590827835, 0.4783281683921814]",13.231908321380615,6.0,5.587464332580566
101,500,"[0.6201979590827835, 0.4783281683921814]",13.236895084381104,6.0,6.157220840454102
102,500,"[0.6201979590827835, 0.4783281683921814]",13.24290657043457,7.0,6.270838737487793
103,500,"[0.6201979590827835, 0.4783281683921814]",13.247865676879883,6.0,6.406480312347412
104,500,"[0.6201979590827835, 0.4783281683921814]",13.252852439880371,6.0,5.755504131317139
105,500,"[0.6201979590827835, 0.4783281683921814]",13.258837223052979,7.0,5.587464332580566
106,500,"[0.6201979590827835, 0.4783281683921814]",13.264820337295532,6.0,5.447558403015137
107,500,"[0.6201979590827835, 0.4783281683921814]",13.2698073387146,6.0,5.915975570678711
108,500,"[0.6201979590827835, 0.4783281683921814]",13.275790691375732,5.0,5.4829912185668945
109,500,"[0.6201979590827835, 0.4783281683921814]",13.280778408050537,7.0,6.09867525100708
110,500,"[0.6201979590827835, 0.4783281683921814]",13.286763668060303,7.0,6.09867525100708
111,500,"[0.6201979590827835, 0.4783281683921814]",13.292747735977173,6.0,5.722503185272217
112,500,"[0.6201979590827835, 0.4783281683921814]",13.297737836837769,6.0,5.820596694946289
113,500,"[0.6201979590827835, 0.4783281683921814]",13.303722143173218,6.0,5.8844828605651855
114,500,"[0.6201979590827835, 0.4783281683921814]",13.308708667755127,6.0,5.94716739654541
115,500,"[0.6201979590827835, 0.4783281683921814]",13.314743518829346,5.0,5.587464332580566
116,500,"[0.6201979590827835, 0.4783281683921814]",13.320680379867554,5.0,5.153207302093506
117,500,"[0.6201979590827835, 0.4783281683921814]",13.326000690460205,8.0,6.038959503173828
118,500,"[0.6201979590827835, 0.4783281683921814]",13.331984758377075,6.0,5.265847682952881
119,500,"[0.6201979590827835, 0.4783281683921814]",13.337862730026245,5.0,5.153207302093506
120,500,"[0.6201979590827835, 0.4783281683921814]",13.342868089675903,7.0,6.09867525100708
121,500,"[0.6201979590827835, 0.4783281683921814]",13.348685503005981,5.0,5.655592918395996
122,500,"[0.6201979590827835, 0.4783281683921814]",13.354670286178589,6.0,5.4829912185668945
123,500,"[0.6201979590827835, 0.4783281683921814]",13.359656572341919,8.0,6.353062629699707
124,500,"[0.6201979590827835, 0.4783281683921814]",13.365620136260986,8.0,6.186056613922119
125,500,"[0.6201979590827835, 0.4783281683921814]",13.371630430221558,5.0,5.265847682952881
126,500,"[0.6201979590827835, 0.4783281683921814]",13.376591205596924,5.0,5.978061676025391
127,500,"[0.6201979590827835, 0.4783281683921814]",13.382573366165161,6.0,5.722502708435059
128,500,"[0.6201979590827835, 0.4783281683921814]",13.388068199157715,5.0,5.447558403015137
129,500,"[0.6201979590827835, 0.4783281683921814]",13.393054962158203,6.0,5.689199447631836
130,500,"[0.6201979590827835, 0.4783281683921814]",13.399043083190918,6.0,5.8844828605651855
131,500,"[0.6201979590827835, 0.4783281683921814]",13.405031681060791,6.0,5.8844828605651855
132,500,"[0.6201979590827835, 0.4783281683921814]",13.410017728805542,6.0,5.655592918395996
133,500,"[0.6201979590827835, 0.4783281683921814]",13.415510416030884,6.0,6.458793640136719
134,500,"[0.6201979590827835, 0.4783281683921814]",13.42144227027893,5.0,5.94716739654541
135,500,"[0.6201979590827835, 0.4783281683921814]",13.426356554031372,7.0,6.609264373779297
136,500,"[0.6201979590827835, 0.4783281683921814]",13.432340860366821,6.0,5.411821365356445
137,500,"[0.6201979590827835, 0.4783281683921814]",13.437331199645996,7.0,6.008658409118652
138,500,"[0.6201979590827835, 0.4783281683921814]",13.443314790725708,6.0,5.447558403015137
139,500,"[0.6201979590827835, 0.4783281683921814]",13.448310136795044,5.0,5.447558403015137
140,500,"[0.6201979590827835, 0.4783281683921814]",13.453297138214111,6.0,5.552943706512451
141,500,"[0.6201979590827835, 0.4783281683921814]",13.459264755249023,7.0,6.458793640136719
142,500,"[0.6201979590827835, 0.4783281683921814]",13.465216398239136,6.0,6.09867525100708
143,500,"[0.6201979590827835, 0.4783281683921814]",13.470162630081177,7.0,6.008658409118652
144,500,"[0.6201979590827835, 0.4783281683921814]",13.476149559020996,7.0,6.704339981079102
145,500,"[0.6201979590827835, 0.4783281683921814]",13.482133388519287,4.0,5.722503185272217
146,500,"[0.6201979590827835, 0.4783281683921814]",13.487120389938354,7.0,5.788201332092285
147,500,"[0.6201979590827835, 0.4783281683921814]",13.49313759803772,5.0,5.820596694946289
148,500,"[0.6201979590827835, 0.4783281683921814]",13.498059511184692,6.0,6.325937271118164
149,500,"[0.6201979590827835, 0.4783281683921814]",13.504119396209717,5.0,5.587464332580566
150,500,"[0.6201979590827835, 0.4783281683921814]",13.513067483901978,7.0,6.214604377746582
151,500,"[0.6201979590827835, 0.4783281683921814]",13.518394470214844,6.0,5.722503185272217
152,500,"[0.6201979590827835, 0.4783281683921814]",13.524881601333618,6.0,5.915975570678711
153,500,"[0.6201979590827835, 0.4783281683921814]",13.530375242233276,6.0,5.852690696716309
154,500,"[0.6201979590827835, 0.4783281683921814]",13.536362409591675,6.0,5.655592918395996
155,500,"[0.6201979590827835, 0.4783281683921814]",13.541349172592163,6.0,5.62168025970459
156,500,"[0.6201979590827835, 0.4783281683921814]",13.547332525253296,6.0,6.484541893005371
157,500,"[0.6201979590827835, 0.4783281683921814]",13.553316593170166,5.0,5.62168025970459
158,500,"[0.6201979590827835, 0.4783281683921814]",13.559191465377808,7.0,5.820597171783447
159,500,"[0.6201979590827835, 0.4783281683921814]",13.564949989318848,4.0,5.302794456481934
160,500,"[0.6201979590827835, 0.4783281683921814]",13.57093358039856,7.0,5.94716739654541
161,500,"[0.6201979590827835, 0.4783281683921814]",13.576565504074097,6.0,5.655592918395996
162,500,"[0.6201979590827835, 0.4783281683921814]",13.582551002502441,6.0,6.510018348693848
163,500,"[0.6201979590827835, 0.4783281683921814]",13.587535858154297,5.0,5.94716739654541
164,500,"[0.6201979590827835, 0.4783281683921814]",13.593520879745483,5.0,5.411821365356445
165,500,"[0.6201979590827835, 0.4783281683921814]",13.598507404327393,7.0,6.325937271118164
166,500,"[0.6201979590827835, 0.4783281683921814]",13.604491472244263,8.0,5.978061676025391
167,500,"[0.6201979590827835, 0.4783281683921814]",13.609477996826172,8.0,5.978061676025391
168,500,"[0.6201979590827835, 0.4783281683921814]",13.61446499824524,5.0,5.302794456481934
169,500,"[0.6201979590827835, 0.4783281683921814]",13.620448589324951,7.0,5.820596694946289
170,500,"[0.6201979590827835, 0.4783281683921814]",13.625436305999756,6.0,5.587464332580566
171,500,"[0.6201979590827835, 0.4783281683921814]",13.631419658660889,4.0,5.655592918395996
172,500,"[0.6201979590827835, 0.4783281683921814]",13.636406183242798,7.0,6.214604377746582
173,500,"[0.6201979590827835, 0.4783281683921814]",13.642390012741089,5.0,5.552943706512451
174,500,"[0.6201979590827835, 0.4783281683921814]",13.647376775741577,7.0,6.432774543762207
175,500,"[0.6201979590827835, 0.4783281683921814]",13.653360843658447,6.0,5.552943706512451
176,500,"[0.6201979590827835, 0.4783281683921814]",13.658347368240356,5.0,5.375782489776611
177,500,"[0.6201979590827835, 0.4783281683921814]",13.664331436157227,6.0,5.5181193351745605
178,500,"[0.6201979590827835, 0.4783281683921814]",13.669317960739136,5.0,5.302794456481934
179,500,"[0.6201979590827835, 0.4783281683921814]",13.6753249168396,5.0,5.153207302093506
180,500,"[0.6201979590827835, 0.4783281683921814]",13.680288791656494,5.0,5.552943706512451
181,500,"[0.6201979590827835, 0.4783281683921814]",13.686272621154785,5.0,5.62168025970459
182,500,"[0.6201979590827835, 0.4783281683921814]",13.692256689071655,5.0,5.4829912185668945
183,500,"[0.6201979590827835, 0.4783281683921814]",13.69724440574646,6.0,5.8844828605651855
184,500,"[0.6201979590827835, 0.4783281683921814]",13.703227519989014,6.0,5.339439392089844
185,500,"[0.6201979590827835, 0.4783281683921814]",13.708214282989502,6.0,5.302794456481934
186,500,"[0.6201979590827835, 0.4783281683921814]",13.714197158813477,5.0,5.655592918395996
187,500,"[0.6201979590827835, 0.4783281683921814]",13.720182418823242,6.0,5.978061676025391
188,500,"[0.6201979590827835, 0.4783281683921814]",13.726166725158691,5.0,5.655592918395996
189,500,"[0.6201979590827835, 0.4783281683921814]",13.731152772903442,5.0,5.978061676025391
190,500,"[0.6201979590827835, 0.4783281683921814]",13.73713731765747,6.0,5.4829912185668945
191,500,"[0.6201979590827835, 0.4783281683921814]",13.742124080657959,6.0,5.978061676025391
192,500,"[0.6201979590827835, 0.4783281683921814]",13.748107433319092,6.0,5.4829912185668945
193,500,"[0.6201979590827835, 0.4783281683921814]",13.753093957901001,5.0,5.447558403015137
194,500,"[0.6201979590827835, 0.4783281683921814]",13.759078025817871,5.0,5.4829912185668945
195,500,"[0.6201979590827835, 0.4783281683921814]",13.764065504074097,5.0,5.22860050201416
196,500,"[0.6201979590827835, 0.4783281683921814]",13.771046161651611,6.0,5.755504131317139
197,500,"[0.6201979590827835, 0.4783281683921814]",13.777029991149902,7.0,6.325937271118164
198,500,"[0.6201979590827835, 0.4783281683921814]",13.78201675415039,5.0,5.978061676025391
199,500,"[0.6201979590827835, 0.4783281683921814]",13.788001537322998,6.0,5.94716739654541
200,500,"[0.6201979590827835, 0.4783281683921814]",13.793984651565552,5.0,5.375782489776611
201,500,"[0.6201979590827835, 0.4783281683921814]",13.798976182937622,4.0,6.186056613922119
202,500,"[0.6201979590827835, 0.4783281683921814]",13.804955244064331,6.0,5.978061676025391
203,500,"[0.6201979590827835, 0.4783281683921814]",13.810939311981201,6.0,5.447558403015137
204,500,"[0.6201979590827835, 0.4783281683921814]",13.8168363571167,6.0,5.689199447631836
205,500,"[0.6201979590827835, 0.4783281683921814]",13.822819948196411,7.0,5.4829912185668945
206,500,"[0.6201979590827835, 0.4783281683921814]",13.828807592391968,6.0,5.447558403015137
207,500,"[0.6201979590827835, 0.4783281683921814]",13.834791660308838,5.0,5.552943706512451
208,500,"[0.6201979590827835, 0.4783281683921814]",13.840775489807129,7.0,6.406480312347412
209,500,"[0.6201979590827835, 0.4783281683921814]",13.846759557723999,7.0,6.09867525100708
210,500,"[0.6201979590827835, 0.4783281683921814]",13.85274362564087,4.0,5.375782489776611
211,500,"[0.6201979590827835, 0.4783281683921814]",13.858727931976318,7.0,5.4829912185668945
212,500,"[0.6201979590827835, 0.4783281683921814]",13.864318609237671,5.0,5.552943706512451
213,500,"[0.6201979590827835, 0.4783281683921814]",13.870285987854004,4.0,5.302794456481934
214,500,"[0.6201979590827835, 0.4783281683921814]",13.875272750854492,6.0,5.852690696716309
215,500,"[0.6201979590827835, 0.4783281683921814]",13.881257057189941,6.0,5.302794456481934
216,500,"[0.6201979590827835, 0.4783281683921814]",13.887241125106812,5.0,5.302794456481934
217,500,"[0.6201979590827835, 0.4783281683921814]",13.893225193023682,6.0,5.447558403015137
218,500,"[0.6201979590827835, 0.4783281683921814]",13.899208307266235,5.0,5.4829912185668945
219,500,"[0.6201979590827835, 0.4783281683921814]",13.906189918518066,7.0,6.325937271118164
220,500,"[0.6201979590827835, 0.4783281683921814]",13.912173986434937,7.0,6.432774543762207
221,500,"[0.6201979590827835, 0.4783281683921814]",13.918159484863281,5.0,5.655592918395996
222,500,"[0.6201979590827835, 0.4783281683921814]",13.924142599105835,5.0,5.375782012939453
223,500,"[0.6201979590827835, 0.4783281683921814]",13.929129838943481,6.0,5.552943229675293
224,500,"[0.6201979590827835, 0.4783281683921814]",13.935113191604614,6.0,5.411821365356445
225,500,"[0.6201979590827835, 0.4783281683921814]",13.941097974777222,6.0,5.655592918395996
226,500,"[0.6201979590827835, 0.4783281683921814]",13.947081089019775,6.0,5.5181193351745605
227,500,"[0.6201979590827835, 0.4783281683921814]",13.952067852020264,5.0,5.552943706512451
228,500,"[0.6201979590827835, 0.4783281683921814]",13.958051204681396,6.0,6.270838737487793
229,500,"[0.6201979590827835, 0.4783281683921814]",13.964035749435425,6.0,6.325937271118164
230,500,"[0.6201979590827835, 0.4783281683921814]",13.971017122268677,6.0,5.587464332580566
231,500,"[0.6201979590827835, 0.4783281683921814]",13.976003885269165,6.0,5.722503185272217
232,500,"[0.6201979590827835, 0.4783281683921814]",13.981987714767456,4.0,5.62168025970459
233,500,"[0.6201979590827835, 0.4783281683921814]",13.98698878288269,8.0,6.270838737487793
234,500,"[0.6201979590827835, 0.4783281683921814]",13.992959022521973,5.0,5.375782489776611
235,500,"[0.6201979590827835, 0.4783281683921814]",13.997945785522461,5.0,5.447558403015137
236,500,"[0.6201979590827835, 0.4783281683921814]",14.003928899765015,6.0,5.722503185272217
237,500,"[0.6201979590827835, 0.4783281683921814]",14.00952672958374,5.0,5.4829912185668945
238,500,"[0.6201979590827835, 0.4783281683921814]",14.0144944190979,6.0,5.411821365356445
239,500,"[0.6201979590827835, 0.4783281683921814]",14.02047848701477,6.0,5.655592918395996
240,500,"[0.6201979590827835, 0.4783281683921814]",14.025465250015259,5.0,5.4829912185668945
241,500,"[0.6201979590827835, 0.4783281683921814]",14.031448364257812,5.0,5.302794456481934
242,500,"[0.6201979590827835, 0.4783281683921814]",14.036434888839722,6.0,5.62168025970459
243,500,"[0.6201979590827835, 0.4783281683921814]",14.042419672012329,7.0,6.353062629699707
244,500,"[0.6201979590827835, 0.4783281683921814]",14.047405481338501,7.0,6.657316207885742
245,500,"[0.6201979590827835, 0.4783281683921814]",14.05338978767395,5.0,5.1910529136657715
246,500,"[0.6201979590827835, 0.4783281683921814]",14.059373378753662,7.0,5.689199447631836
247,500,"[0.6201979590827835, 0.4783281683921814]",14.06436038017273,6.0,5.722503185272217
248,500,"[0.6201979590827835, 0.4783281683921814]",14.070344924926758,6.0,5.411821365356445
249,500,"[0.6201979590827835, 0.4783281683921814]",14.075330972671509,6.0,5.587464332580566
250,500,"[0.6201979590827835, 0.4783281683921814]",14.081315040588379,6.0,5.447558403015137
251,500,"[0.6201979590827835, 0.4783281683921814]",14.086301565170288,5.0,5.8844828605651855
252,500,"[0.6201979590827835, 0.4783281683921814]",14.092286348342896,6.0,6.29852819442749
253,500,"[0.6201979590827835, 0.4783281683921814]",14.097272157669067,6.0,6.186056613922119
254,500,"[0.6201979590827835, 0.4783281683921814]",14.103257179260254,6.0,5.788201808929443
255,500,"[0.6201979590827835, 0.4783281683921814]",14.109252452850342,5.0,5.339439392089844
256,500,"[0.6201979590827835, 0.4783281683921814]",14.114226818084717,6.0,5.339439392089844
257,500,"[0.6201979590827835, 0.4783281683921814]",14.120211601257324,7.0,6.068964004516602
258,500,"[0.6201979590827835, 0.4783281683921814]",14.125198602676392,7.0,6.008658409118652
259,500,"[0.6201979590827835, 0.4783281683921814]",14.131191968917847,7.0,6.29852819442749
260,500,"[0.6201979590827835, 0.4783281683921814]",14.137166261672974,6.0,6.186056613922119
261,500,"[0.6201979590827835, 0.4783281683921814]",14.142152309417725,7.0,6.484541893005371
262,500,"[0.6201979590827835, 0.4783281683921814]",14.148136854171753,5.0,5.302794456481934
263,500,"[0.6201979590827835, 0.4783281683921814]",14.153122901916504,5.0,5.302794456481934
264,500,"[0.6201979590827835, 0.4783281683921814]",14.159106731414795,6.0,5.820596694946289
265,500,"[0.6201979590827835, 0.4783281683921814]",14.164093494415283,5.0,5.587464332580566
266,500,"[0.6201979590827835, 0.4783281683921814]",14.170078992843628,7.0,6.270838737487793
267,500,"[0.6201979590827835, 0.4783281683921814]",14.176061630249023,6.0,5.339439392089844
268,500,"[0.6201979590827835, 0.4783281683921814]",14.181048154830933,8.0,6.772989273071289
269,500,"[0.6201979590827835, 0.4783281683921814]",14.187052488327026,5.0,5.655592918395996
270,500,"[0.6201979590827835, 0.4783281683921814]",14.192018747329712,5.0,5.302794456481934
271,500,"[0.6201979590827835, 0.4783281683921814]",14.19800353050232,5.0,6.068964004516602
272,500,"[0.6201979590827835, 0.4783281683921814]",14.202990293502808,6.0,6.270838737487793
273,500,"[0.6201979590827835, 0.4783281683921814]",14.208972930908203,5.0,5.375782489776611
274,500,"[0.6201979590827835, 0.4783281683921814]",14.214957237243652,6.0,5.978061676025391
275,500,"[0.6201979590827835, 0.4783281683921814]",14.220941066741943,6.0,6.29852819442749
276,500,"[0.6201979590827835, 0.4783281683921814]",14.225927829742432,6.0,5.552943706512451
277,500,"[0.6201979590827835, 0.4783281683921814]",14.231911659240723,7.0,5.94716739654541
278,500,"[0.6201979590827835, 0.4783281683921814]",14.237895488739014,7.0,5.94716739654541
279,500,"[0.6201979590827835, 0.4783281683921814]",14.243879556655884,7.0,6.5352277755737305
280,500,"[0.6201979590827835, 0.4783281683921814]",14.248866558074951,5.0,5.788201332092285
281,500,"[0.6201979590827835, 0.4783281683921814]",14.254703998565674,5.0,5.915975570678711
282,500,"[0.6201979590827835, 0.4783281683921814]",14.260725498199463,5.0,6.242864608764648
283,500,"[0.6201979590827835, 0.4783281683921814]",14.265714168548584,5.0,5.4829912185668945
284,500,"[0.6201979590827835, 0.4783281683921814]",14.271632432937622,5.0,5.788201332092285
285,500,"[0.6201979590827835, 0.4783281683921814]",14.276638984680176,5.0,6.270838737487793
286,500,"[0.6201979590827835, 0.4783281683921814]",14.282622814178467,5.0,5.339439392089844
287,500,"[0.6201979590827835, 0.4783281683921814]",14.287674903869629,6.0,5.655592441558838
288,500,"[0.6201979590827835, 0.4783281683921814]",14.29362416267395,5.0,6.186056613922119
289,500,"[0.6201979590827835, 0.4783281683921814]",14.299196243286133,5.0,5.788201332092285
290,500,"[0.6201979590827835, 0.4783281683921814]",14.305179834365845,6.0,6.068964004516602
291,500,"[0.6201979590827835, 0.4783281683921814]",14.311163663864136,6.0,5.375782489776611
292,500,"[0.6201979590827835, 0.4783281683921814]",14.316149711608887,5.0,5.978061676025391
293,500,"[0.6201979590827835, 0.4783281683921814]",14.322134733200073,6.0,5.22860050201416
294,500,"[0.6201979590827835, 0.4783281683921814]",14.327121019363403,6.0,5.22860050201416
295,500,"[0.6201979590827835, 0.4783281683921814]",14.33310580253601,5.0,5.4829912185668945
296,500,"[0.6201979590827835, 0.4783281683921814]",14.338095426559448,7.0,6.29852819442749
297,500,"[0.6201979590827835, 0.4783281683921814]",14.344079494476318,8.0,6.379910469055176
298,500,"[0.6201979590827835, 0.4783281683921814]",14.349498510360718,6.0,6.242864608764648
299,500,"[0.6201979590827835, 0.4783281683921814]",14.354508876800537,6.0,5.94716739654541
300,500,"[0.6201979590827835, 0.4783281683921814]",14.359822750091553,6.0,6.406480312347412
