,dense value,loss,duration,Y_test,Y_pred
81,200,"[0.5527178415388515, 0.4829721450805664]",46.182039737701416,7.0,6.3409647941589355
82,200,"[0.5527178415388515, 0.4829721450805664]",46.188023805618286,7.0,6.211419582366943
83,200,"[0.5527178415388515, 0.4829721450805664]",46.19400763511658,6.0,5.635646343231201
84,200,"[0.5527178415388515, 0.4829721450805664]",46.19999170303345,7.0,6.151967525482178
85,200,"[0.5527178415388515, 0.4829721450805664]",46.20597577095032,7.0,6.637436866760254
86,200,"[0.5527178415388515, 0.4829721450805664]",46.21195960044861,7.0,6.105859279632568
87,200,"[0.5527178415388515, 0.4829721450805664]",46.21794295310974,6.0,6.008329391479492
88,200,"[0.5527178415388515, 0.4829721450805664]",46.22296166419983,4.0,5.244766712188721
89,200,"[0.5527178415388515, 0.4829721450805664]",46.228930711746216,6.0,5.731075286865234
90,200,"[0.5527178415388515, 0.4829721450805664]",46.23489761352539,5.0,5.639372825622559
91,200,"[0.5527178415388515, 0.4829721450805664]",46.2398841381073,5.0,5.846953868865967
92,200,"[0.5527178415388515, 0.4829721450805664]",46.24487090110779,6.0,6.846473217010498
93,200,"[0.5527178415388515, 0.4829721450805664]",46.25085473060608,7.0,5.865922451019287
94,200,"[0.5527178415388515, 0.4829721450805664]",46.25584173202515,5.0,5.581644535064697
95,200,"[0.5527178415388515, 0.4829721450805664]",46.26182579994202,6.0,6.1463704109191895
96,200,"[0.5527178415388515, 0.4829721450805664]",46.26681208610535,5.0,5.235331058502197
97,200,"[0.5527178415388515, 0.4829721450805664]",46.27281904220581,6.0,5.9109015464782715
98,200,"[0.5527178415388515, 0.4829721450805664]",46.278780698776245,5.0,5.541677951812744
99,200,"[0.5527178415388515, 0.4829721450805664]",46.28376770019531,5.0,5.597935199737549
100,200,"[0.5527178415388515, 0.4829721450805664]",46.289753675460815,6.0,5.6597771644592285
101,200,"[0.5527178415388515, 0.4829721450805664]",46.295734882354736,7.0,6.609835147857666
102,200,"[0.5527178415388515, 0.4829721450805664]",46.301718950271606,6.0,5.617323398590088
103,200,"[0.5527178415388515, 0.4829721450805664]",46.30670642852783,7.0,5.986593723297119
104,200,"[0.5527178415388515, 0.4829721450805664]",46.3126904964447,6.0,5.829309940338135
105,200,"[0.5527178415388515, 0.4829721450805664]",46.31867432594299,5.0,5.797133922576904
106,200,"[0.5527178415388515, 0.4829721450805664]",46.32465839385986,5.0,5.210154056549072
107,200,"[0.5527178415388515, 0.4829721450805664]",46.33064079284668,7.0,5.828281879425049
108,200,"[0.5527178415388515, 0.4829721450805664]",46.336636543273926,5.0,4.757728099822998
109,200,"[0.5527178415388515, 0.4829721450805664]",46.341612100601196,6.0,5.218250751495361
110,200,"[0.5527178415388515, 0.4829721450805664]",46.347596168518066,5.0,6.406561374664307
111,200,"[0.5527178415388515, 0.4829721450805664]",46.352582931518555,7.0,6.873827934265137
112,200,"[0.5527178415388515, 0.4829721450805664]",46.358566761016846,7.0,5.73920202255249
113,200,"[0.5527178415388515, 0.4829721450805664]",46.36355376243591,6.0,6.286340236663818
114,200,"[0.5527178415388515, 0.4829721450805664]",46.369537115097046,7.0,6.054187297821045
115,200,"[0.5527178415388515, 0.4829721450805664]",46.37452411651611,5.0,5.927285671234131
116,200,"[0.5527178415388515, 0.4829721450805664]",46.38050842285156,6.0,5.829213619232178
117,200,"[0.5527178415388515, 0.4829721450805664]",46.386492013931274,6.0,5.654591083526611
118,200,"[0.5527178415388515, 0.4829721450805664]",46.39147877693176,5.0,5.553003311157227
119,200,"[0.5527178415388515, 0.4829721450805664]",46.39646506309509,6.0,5.424718379974365
120,200,"[0.5527178415388515, 0.4829721450805664]",46.40245008468628,5.0,5.616857528686523
121,200,"[0.5527178415388515, 0.4829721450805664]",46.40743613243103,6.0,6.017655849456787
122,200,"[0.5527178415388515, 0.4829721450805664]",46.4134202003479,5.0,5.641825199127197
123,200,"[0.5527178415388515, 0.4829721450805664]",46.41940426826477,6.0,5.67177677154541
124,200,"[0.5527178415388515, 0.4829721450805664]",46.42439079284668,6.0,5.469602584838867
125,200,"[0.5527178415388515, 0.4829721450805664]",46.43037486076355,6.0,6.172268390655518
126,200,"[0.5527178415388515, 0.4829721450805664]",46.43635892868042,7.0,5.68456506729126
127,200,"[0.5527178415388515, 0.4829721450805664]",46.441346168518066,8.0,6.253241062164307
128,200,"[0.5527178415388515, 0.4829721450805664]",46.4473295211792,6.0,6.189705848693848
129,200,"[0.5527178415388515, 0.4829721450805664]",46.45231604576111,6.0,6.635544300079346
130,200,"[0.5527178415388515, 0.4829721450805664]",46.4573028087616,6.0,6.141852378845215
131,200,"[0.5527178415388515, 0.4829721450805664]",46.46328592300415,6.0,6.598034381866455
132,200,"[0.5527178415388515, 0.4829721450805664]",46.469271421432495,6.0,5.714555740356445
133,200,"[0.5527178415388515, 0.4829721450805664]",46.474257469177246,6.0,5.714555740356445
134,200,"[0.5527178415388515, 0.4829721450805664]",46.480241537094116,6.0,6.051233768463135
135,200,"[0.5527178415388515, 0.4829721450805664]",46.485228300094604,6.0,5.777249813079834
136,200,"[0.5527178415388515, 0.4829721450805664]",46.49121332168579,6.0,5.747866153717041
137,200,"[0.5527178415388515, 0.4829721450805664]",46.496198415756226,6.0,6.209336280822754
138,200,"[0.5527178415388515, 0.4829721450805664]",46.50218224525452,6.0,5.735004901885986
139,200,"[0.5527178415388515, 0.4829721450805664]",46.50816631317139,6.0,6.320214748382568
140,200,"[0.5527178415388515, 0.4829721450805664]",46.513153076171875,6.0,5.902033805847168
141,200,"[0.5527178415388515, 0.4829721450805664]",46.519136905670166,6.0,5.9127116203308105
142,200,"[0.5527178415388515, 0.4829721450805664]",46.52412390708923,6.0,6.459413051605225
143,200,"[0.5527178415388515, 0.4829721450805664]",46.530107736587524,5.0,5.7340826988220215
144,200,"[0.5527178415388515, 0.4829721450805664]",46.535094261169434,6.0,5.9146881103515625
145,200,"[0.5527178415388515, 0.4829721450805664]",46.541078090667725,7.0,6.107602596282959
146,200,"[0.5527178415388515, 0.4829721450805664]",46.547062158584595,6.0,5.773824214935303
147,200,"[0.5527178415388515, 0.4829721450805664]",46.55304670333862,5.0,6.238325595855713
148,200,"[0.5527178415388515, 0.4829721450805664]",46.55803322792053,6.0,5.348611354827881
149,200,"[0.5527178415388515, 0.4829721450805664]",46.5640172958374,8.0,6.429931640625
150,200,"[0.5527178415388515, 0.4829721450805664]",46.56900429725647,5.0,5.713924884796143
151,200,"[0.5527178415388515, 0.4829721450805664]",46.57498908042908,7.0,6.255037307739258
152,200,"[0.5527178415388515, 0.4829721450805664]",46.58000087738037,7.0,6.565916538238525
153,200,"[0.5527178415388515, 0.4829721450805664]",46.58595824241638,5.0,5.761405944824219
154,200,"[0.5527178415388515, 0.4829721450805664]",46.59194231033325,6.0,6.36060094833374
155,200,"[0.5527178415388515, 0.4829721450805664]",46.59792637825012,6.0,6.312049388885498
156,200,"[0.5527178415388515, 0.4829721450805664]",46.60494899749756,6.0,6.164156436920166
157,200,"[0.5527178415388515, 0.4829721450805664]",46.6098952293396,7.0,5.65024995803833
158,200,"[0.5527178415388515, 0.4829721450805664]",46.616875648498535,6.0,5.8190202713012695
159,200,"[0.5527178415388515, 0.4829721450805664]",46.622859716415405,6.0,5.837588787078857
160,200,"[0.5527178415388515, 0.4829721450805664]",46.628843784332275,6.0,6.027806758880615
161,200,"[0.5527178415388515, 0.4829721450805664]",46.634827613830566,5.0,5.708406448364258
162,200,"[0.5527178415388515, 0.4829721450805664]",46.64081168174744,6.0,6.331573963165283
163,200,"[0.5527178415388515, 0.4829721450805664]",46.645798206329346,8.0,6.509871959686279
164,200,"[0.5527178415388515, 0.4829721450805664]",46.651782274246216,7.0,5.758215427398682
165,200,"[0.5527178415388515, 0.4829721450805664]",46.656768560409546,7.0,5.6124138832092285
166,200,"[0.5527178415388515, 0.4829721450805664]",46.662752628326416,6.0,5.881897449493408
167,200,"[0.5527178415388515, 0.4829721450805664]",46.668736696243286,6.0,6.2333550453186035
168,200,"[0.5527178415388515, 0.4829721450805664]",46.674721002578735,6.0,5.912234783172607
169,200,"[0.5527178415388515, 0.4829721450805664]",46.680704832077026,5.0,5.476616382598877
170,200,"[0.5527178415388515, 0.4829721450805664]",46.6866888999939,5.0,5.8887715339660645
171,200,"[0.5527178415388515, 0.4829721450805664]",46.69267249107361,7.0,6.568796634674072
172,200,"[0.5527178415388515, 0.4829721450805664]",46.697659492492676,5.0,5.526577949523926
173,200,"[0.5527178415388515, 0.4829721450805664]",46.703643560409546,6.0,5.875550270080566
174,200,"[0.5527178415388515, 0.4829721450805664]",46.709627628326416,5.0,5.795682430267334
175,200,"[0.5527178415388515, 0.4829721450805664]",46.71561145782471,6.0,5.574604511260986
176,200,"[0.5527178415388515, 0.4829721450805664]",46.72159552574158,6.0,5.9606499671936035
177,200,"[0.5527178415388515, 0.4829721450805664]",46.726582288742065,5.0,5.664855003356934
178,200,"[0.5527178415388515, 0.4829721450805664]",46.732566118240356,7.0,6.120771884918213
179,200,"[0.5527178415388515, 0.4829721450805664]",46.738550424575806,6.0,5.9166646003723145
180,200,"[0.5527178415388515, 0.4829721450805664]",46.7445342540741,6.0,5.811577796936035
181,200,"[0.5527178415388515, 0.4829721450805664]",46.75151586532593,5.0,6.180256366729736
182,200,"[0.5527178415388515, 0.4829721450805664]",46.75650215148926,5.0,5.860199928283691
183,200,"[0.5527178415388515, 0.4829721450805664]",46.76248621940613,5.0,5.6805596351623535
184,200,"[0.5527178415388515, 0.4829721450805664]",46.768470764160156,5.0,6.044785976409912
185,200,"[0.5527178415388515, 0.4829721450805664]",46.774455547332764,6.0,5.631677150726318
186,200,"[0.5527178415388515, 0.4829721450805664]",46.78143525123596,7.0,5.771055698394775
187,200,"[0.5527178415388515, 0.4829721450805664]",46.78741931915283,6.0,5.733295917510986
188,200,"[0.5527178415388515, 0.4829721450805664]",46.79240560531616,5.0,5.729451656341553
189,200,"[0.5527178415388515, 0.4829721450805664]",46.79839062690735,8.0,5.658266544342041
190,200,"[0.5527178415388515, 0.4829721450805664]",46.80437421798706,7.0,6.65805196762085
191,200,"[0.5527178415388515, 0.4829721450805664]",46.80936074256897,7.0,5.603060245513916
192,200,"[0.5527178415388515, 0.4829721450805664]",46.81534481048584,6.0,5.573915004730225
193,200,"[0.5527178415388515, 0.4829721450805664]",46.82232666015625,5.0,6.155611515045166
194,200,"[0.5527178415388515, 0.4829721450805664]",46.82831072807312,5.0,5.55834436416626
195,200,"[0.5527178415388515, 0.4829721450805664]",46.83429503440857,6.0,6.1593804359436035
196,200,"[0.5527178415388515, 0.4829721450805664]",46.8402795791626,5.0,5.7338995933532715
197,200,"[0.5527178415388515, 0.4829721450805664]",46.84726047515869,5.0,5.742120265960693
198,200,"[0.5527178415388515, 0.4829721450805664]",46.85324454307556,6.0,6.215705394744873
199,200,"[0.5527178415388515, 0.4829721450805664]",46.85922861099243,5.0,5.719539165496826
200,200,"[0.5527178415388515, 0.4829721450805664]",46.8652126789093,5.0,5.687756538391113
201,200,"[0.5527178415388515, 0.4829721450805664]",46.87119650840759,5.0,5.421631813049316
202,200,"[0.5527178415388515, 0.4829721450805664]",46.87718057632446,5.0,6.247593402862549
203,200,"[0.5527178415388515, 0.4829721450805664]",46.884162187576294,6.0,5.710364818572998
204,200,"[0.5527178415388515, 0.4829721450805664]",46.889148473739624,4.0,5.425066947937012
205,200,"[0.5527178415388515, 0.4829721450805664]",46.89513278007507,5.0,5.773176670074463
206,200,"[0.5527178415388515, 0.4829721450805664]",46.901116609573364,5.0,5.747059345245361
207,200,"[0.5527178415388515, 0.4829721450805664]",46.906102418899536,6.0,6.635220527648926
208,200,"[0.5527178415388515, 0.4829721450805664]",46.912110805511475,4.0,5.451244831085205
209,200,"[0.5527178415388515, 0.4829721450805664]",46.91707372665405,7.0,5.698358058929443
210,200,"[0.5527178415388515, 0.4829721450805664]",46.92307496070862,5.0,5.1344895362854
211,200,"[0.5527178415388515, 0.4829721450805664]",46.928043603897095,6.0,6.299661159515381
212,200,"[0.5527178415388515, 0.4829721450805664]",46.934027671813965,5.0,5.795902729034424
213,200,"[0.5527178415388515, 0.4829721450805664]",46.93901467323303,6.0,6.328461170196533
214,200,"[0.5527178415388515, 0.4829721450805664]",46.94503331184387,5.0,5.628159999847412
215,200,"[0.5527178415388515, 0.4829721450805664]",46.94998526573181,7.0,5.974844932556152
216,200,"[0.5527178415388515, 0.4829721450805664]",46.955968618392944,6.0,5.188243389129639
217,200,"[0.5527178415388515, 0.4829721450805664]",46.96095561981201,5.0,5.63573694229126
218,200,"[0.5527178415388515, 0.4829721450805664]",46.97092890739441,6.0,5.869497776031494
219,200,"[0.5527178415388515, 0.4829721450805664]",46.9769127368927,6.0,6.7522406578063965
220,200,"[0.5527178415388515, 0.4829721450805664]",46.98289656639099,5.0,4.910624980926514
221,200,"[0.5527178415388515, 0.4829721450805664]",46.98888087272644,6.0,5.721179485321045
222,200,"[0.5527178415388515, 0.4829721450805664]",46.99486470222473,6.0,5.837820529937744
223,200,"[0.5527178415388515, 0.4829721450805664]",46.99985146522522,5.0,6.0705389976501465
224,200,"[0.5527178415388515, 0.4829721450805664]",47.00583553314209,5.0,5.514068126678467
225,200,"[0.5527178415388515, 0.4829721450805664]",47.0118191242218,5.0,5.617805480957031
226,200,"[0.5527178415388515, 0.4829721450805664]",47.01780319213867,4.0,5.35207986831665
227,200,"[0.5527178415388515, 0.4829721450805664]",47.02378726005554,4.0,5.238698959350586
228,200,"[0.5527178415388515, 0.4829721450805664]",47.02977156639099,8.0,6.397077560424805
229,200,"[0.5527178415388515, 0.4829721450805664]",47.03475832939148,5.0,5.394005298614502
230,200,"[0.5527178415388515, 0.4829721450805664]",47.04074311256409,5.0,5.599302291870117
231,200,"[0.5527178415388515, 0.4829721450805664]",47.046725273132324,5.0,5.705087184906006
232,200,"[0.5527178415388515, 0.4829721450805664]",47.0527286529541,5.0,5.601937770843506
233,200,"[0.5527178415388515, 0.4829721450805664]",47.05869460105896,6.0,6.120691299438477
234,200,"[0.5527178415388515, 0.4829721450805664]",47.06467819213867,6.0,5.768855094909668
235,200,"[0.5527178415388515, 0.4829721450805664]",47.06966519355774,5.0,5.753787517547607
236,200,"[0.5527178415388515, 0.4829721450805664]",47.07564902305603,4.0,5.680765628814697
237,200,"[0.5527178415388515, 0.4829721450805664]",47.08063626289368,5.0,5.718915939331055
238,200,"[0.5527178415388515, 0.4829721450805664]",47.08661985397339,5.0,5.718915939331055
239,200,"[0.5527178415388515, 0.4829721450805664]",47.0916063785553,6.0,5.67273473739624
240,200,"[0.5527178415388515, 0.4829721450805664]",47.09758996963501,6.0,5.742513179779053
241,200,"[0.5527178415388515, 0.4829721450805664]",47.10357403755188,7.0,6.449270725250244
242,200,"[0.5527178415388515, 0.4829721450805664]",47.10955786705017,5.0,5.727783679962158
243,200,"[0.5527178415388515, 0.4829721450805664]",47.11554145812988,5.0,5.583547115325928
244,200,"[0.5527178415388515, 0.4829721450805664]",47.12052845954895,5.0,5.927527904510498
245,200,"[0.5527178415388515, 0.4829721450805664]",47.1265127658844,6.0,5.573102951049805
246,200,"[0.5527178415388515, 0.4829721450805664]",47.13149976730347,6.0,6.190511226654053
247,200,"[0.5527178415388515, 0.4829721450805664]",47.13648581504822,7.0,6.314927577972412
248,200,"[0.5527178415388515, 0.4829721450805664]",47.14246916770935,5.0,5.423435211181641
249,200,"[0.5527178415388515, 0.4829721450805664]",47.14845395088196,6.0,5.700684547424316
250,200,"[0.5527178415388515, 0.4829721450805664]",47.153440713882446,6.0,6.254769802093506
251,200,"[0.5527178415388515, 0.4829721450805664]",47.158427715301514,5.0,5.75446081161499
252,200,"[0.5527178415388515, 0.4829721450805664]",47.164411783218384,6.0,5.980200290679932
253,200,"[0.5527178415388515, 0.4829721450805664]",47.169398069381714,5.0,5.666549205780029
254,200,"[0.5527178415388515, 0.4829721450805664]",47.175382137298584,7.0,6.508734226226807
255,200,"[0.5527178415388515, 0.4829721450805664]",47.181366205215454,5.0,5.659827709197998
256,200,"[0.5527178415388515, 0.4829721450805664]",47.18635296821594,5.0,5.6576619148254395
257,200,"[0.5527178415388515, 0.4829721450805664]",47.19233703613281,7.0,6.404304027557373
258,200,"[0.5527178415388515, 0.4829721450805664]",47.19732451438904,4.0,5.8971686363220215
259,200,"[0.5527178415388515, 0.4829721450805664]",47.20330810546875,6.0,6.005019187927246
260,200,"[0.5527178415388515, 0.4829721450805664]",47.2086968421936,6.0,6.458404064178467
261,200,"[0.5527178415388515, 0.4829721450805664]",47.214680433273315,6.0,6.374517917633057
262,200,"[0.5527178415388515, 0.4829721450805664]",47.220664262771606,6.0,6.3991827964782715
263,200,"[0.5527178415388515, 0.4829721450805664]",47.22565150260925,6.0,5.372067928314209
264,200,"[0.5527178415388515, 0.4829721450805664]",47.231634855270386,6.0,5.653086185455322
265,200,"[0.5527178415388515, 0.4829721450805664]",47.237618923187256,5.0,5.59053373336792
266,200,"[0.5527178415388515, 0.4829721450805664]",47.24360275268555,7.0,6.376871585845947
267,200,"[0.5527178415388515, 0.4829721450805664]",47.24958610534668,5.0,5.56940221786499
268,200,"[0.5527178415388515, 0.4829721450805664]",47.25457286834717,7.0,6.645638942718506
269,200,"[0.5527178415388515, 0.4829721450805664]",47.26055693626404,6.0,5.907078266143799
270,200,"[0.5527178415388515, 0.4829721450805664]",47.266541481018066,5.0,5.56940221786499
271,200,"[0.5527178415388515, 0.4829721450805664]",47.27252554893494,6.0,6.665318012237549
272,200,"[0.5527178415388515, 0.4829721450805664]",47.277512073516846,8.0,6.45615816116333
273,200,"[0.5527178415388515, 0.4829721450805664]",47.28349566459656,6.0,5.772632598876953
274,200,"[0.5527178415388515, 0.4829721450805664]",47.28947949409485,5.0,5.729458332061768
275,200,"[0.5527178415388515, 0.4829721450805664]",47.29546356201172,5.0,5.575133800506592
276,200,"[0.5527178415388515, 0.4829721450805664]",47.30045032501221,6.0,5.850557327270508
277,200,"[0.5527178415388515, 0.4829721450805664]",47.30693984031677,6.0,6.261239528656006
278,200,"[0.5527178415388515, 0.4829721450805664]",47.31192636489868,6.0,5.693072319030762
279,200,"[0.5527178415388515, 0.4829721450805664]",47.31791043281555,6.0,6.259998798370361
280,200,"[0.5527178415388515, 0.4829721450805664]",47.32389450073242,6.0,6.68357515335083
281,200,"[0.5527178415388515, 0.4829721450805664]",47.32987833023071,8.0,6.367103099822998
282,200,"[0.5527178415388515, 0.4829721450805664]",47.33586239814758,5.0,5.255185604095459
283,200,"[0.5527178415388515, 0.4829721450805664]",47.341846227645874,7.0,6.5450968742370605
284,200,"[0.5527178415388515, 0.4829721450805664]",47.34683299064636,6.0,5.903046131134033
285,200,"[0.5527178415388515, 0.4829721450805664]",47.35281705856323,5.0,5.869812488555908
286,200,"[0.5527178415388515, 0.4829721450805664]",47.35880136489868,8.0,6.000057697296143
287,200,"[0.5527178415388515, 0.4829721450805664]",47.36478543281555,4.0,5.1025919914245605
288,200,"[0.5527178415388515, 0.4829721450805664]",47.37076926231384,8.0,6.073807716369629
289,200,"[0.5527178415388515, 0.4829721450805664]",47.376753091812134,8.0,6.073807716369629
290,200,"[0.5527178415388515, 0.4829721450805664]",47.382737159729004,6.0,6.284104824066162
291,200,"[0.5527178415388515, 0.4829721450805664]",47.388720989227295,6.0,5.792846202850342
292,200,"[0.5527178415388515, 0.4829721450805664]",47.394705057144165,5.0,5.615747928619385
293,200,"[0.5527178415388515, 0.4829721450805664]",47.40168642997742,6.0,6.402026653289795
294,200,"[0.5527178415388515, 0.4829721450805664]",47.4071786403656,5.0,5.466920852661133
295,200,"[0.5527178415388515, 0.4829721450805664]",47.41316270828247,6.0,6.088596820831299
296,200,"[0.5527178415388515, 0.4829721450805664]",47.41914677619934,7.0,6.741763591766357
297,200,"[0.5527178415388515, 0.4829721450805664]",47.42513060569763,7.0,6.3274617195129395
298,200,"[0.5527178415388515, 0.4829721450805664]",47.4311146736145,8.0,6.642402172088623
299,200,"[0.5527178415388515, 0.4829721450805664]",47.43709874153137,5.0,6.0771260261535645
300,200,"[0.5527178415388515, 0.4829721450805664]",47.44208526611328,6.0,5.816334247589111
301,200,"[0.5527178415388515, 0.4829721450805664]",47.44806933403015,6.0,5.79592752456665
